FINAL_HP,GAME,N_TURN,N_PLAY,ENERGY,PLAY,ATTACK,VULNERABLE,DEFEND,PLAYER_HP,PLAYER_BLOCK,MONSTER_HP,MONSTER_ATTACK,MONSTER_BLOCK,MONSTER_VULNERABLE
58,870,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
58,870,1,1,2,BASH,8,2,0,72,5,40,12,0,0
58,870,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
58,870,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
58,870,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
58,870,3,0,3,DEFEND,0,0,5,65,0,20,11,5,0
58,870,3,1,2,STRIKE,6,0,0,65,5,20,11,5,0
58,870,3,2,1,STRIKE,6,0,0,65,5,19,11,0,0
58,870,4,0,3,DEFEND,0,0,5,59,0,13,11,5,0
58,870,4,1,2,DEFEND,0,0,5,59,5,13,11,5,0
58,870,4,2,1,STRIKE,6,0,0,59,10,13,11,5,0
58,870,5,0,3,STRIKE,6,0,0,58,0,12,0,6,0
58,870,5,1,2,STRIKE,6,0,0,58,0,12,0,0,0
58,870,5,2,1,STRIKE,6,0,0,58,0,6,0,0,0
59,871,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,871,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,871,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,871,2,0,3,BASH,8,2,0,70,0,34,0,6,0
59,871,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
59,871,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
59,871,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
59,871,3,2,1,DEFEND,0,0,5,70,10,23,11,5,1
59,871,4,0,3,STRIKE,6,0,0,70,0,23,16,0,0
59,871,4,1,2,DEFEND,0,0,5,70,0,17,16,0,0
59,871,4,2,1,STRIKE,6,0,0,70,5,17,16,0,0
59,871,5,0,3,STRIKE,6,0,0,59,0,11,0,6,0
59,871,5,1,2,STRIKE,6,0,0,59,0,11,0,0,0
59,871,5,2,1,STRIKE,6,0,0,59,0,5,0,0,0
64,872,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,872,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,872,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,872,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,872,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,872,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
64,872,3,1,2,STRIKE,6,0,0,70,5,23,11,5,1
64,872,3,2,1,STRIKE,6,0,0,70,5,19,11,0,1
64,872,4,0,3,STRIKE,6,0,0,64,0,10,16,0,0
64,872,4,1,2,STRIKE,6,0,0,64,0,4,16,0,0
61,873,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,873,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
61,873,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
61,873,2,0,3,BASH,8,2,0,70,0,34,7,5,0
61,873,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
61,873,3,0,3,STRIKE,6,0,0,68,0,31,12,0,1
61,873,3,1,2,DEFEND,0,0,5,68,0,22,12,0,1
61,873,3,2,1,STRIKE,6,0,0,68,5,22,12,0,1
61,873,4,0,3,STRIKE,6,0,0,61,0,13,0,6,0
61,873,4,1,2,STRIKE,6,0,0,61,0,13,0,0,0
61,873,4,2,1,STRIKE,6,0,0,61,0,7,0,0,0
61,873,5,0,3,STRIKE,6,0,0,61,0,1,16,0,0
61,874,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,874,1,1,2,BASH,8,2,0,72,5,40,12,0,0
61,874,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
61,874,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
61,874,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
61,874,3,0,3,DEFEND,0,0,5,63,0,19,7,5,0
61,874,3,1,2,STRIKE,6,0,0,63,5,19,7,5,0
61,874,3,2,1,STRIKE,6,0,0,63,5,18,7,0,0
61,874,4,0,3,BASH,8,2,0,61,0,12,0,6,0
61,874,4,1,1,STRIKE,6,0,0,61,0,10,0,0,2
61,874,5,0,3,BASH,8,2,0,61,0,1,11,5,1
63,875,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
63,875,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
63,875,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
63,875,2,0,3,BASH,8,2,0,70,0,34,0,6,0
63,875,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
63,875,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
63,875,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
63,875,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
63,875,4,0,3,STRIKE,6,0,0,69,0,19,11,5,0
63,875,4,1,2,DEFEND,0,0,5,69,0,18,11,0,0
63,875,4,2,1,STRIKE,6,0,0,69,5,18,11,0,0
63,875,5,0,3,STRIKE,6,0,0,63,0,12,16,0,0
63,875,5,1,2,STRIKE,6,0,0,63,0,6,16,0,0
54,876,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
54,876,1,1,2,BASH,8,2,0,72,5,40,12,0,0
54,876,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
54,876,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
54,876,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
54,876,3,0,3,DEFEND,0,0,5,65,0,20,16,0,0
54,876,3,1,2,BASH,8,2,0,65,5,20,16,0,0
54,876,4,0,3,STRIKE,6,0,0,54,0,12,0,6,1
54,876,4,1,2,STRIKE,6,0,0,54,0,9,0,0,1
69,877,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
69,877,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
69,877,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
69,877,2,0,3,BASH,8,2,0,70,0,34,0,6,0
69,877,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
69,877,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
69,877,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
69,877,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
69,877,4,0,3,BASH,8,2,0,69,0,19,0,6,0
69,877,4,1,1,STRIKE,6,0,0,69,0,17,0,0,2
69,877,5,0,3,STRIKE,6,0,0,69,0,8,15,5,1
69,877,5,1,2,STRIKE,6,0,0,69,0,4,15,0,1
54,878,1,0,3,BASH,8,2,0,72,0,40,12,0,0
54,878,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
54,878,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
54,878,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
54,878,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
54,878,3,0,3,DEFEND,0,0,5,65,0,20,16,0,0
54,878,3,1,2,BASH,8,2,0,65,5,20,16,0,0
54,878,4,0,3,STRIKE,6,0,0,54,0,12,0,6,1
54,878,4,1,2,STRIKE,6,0,0,54,0,9,0,0,1
60,879,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,879,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,879,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,879,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,879,2,2,1,STRIKE,6,0,0,60,0,11,0,0,1
60,879,3,0,3,STRIKE,6,0,0,60,0,2,16,0,0
58,880,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
58,880,1,1,2,STRIKE,6,0,0,72,5,40,12,0,0
58,880,1,2,1,STRIKE,6,0,0,72,5,34,12,0,0
58,880,2,0,3,BASH,8,2,0,65,0,28,7,5,0
58,880,2,1,1,STRIKE,6,0,0,65,0,25,7,0,2
58,880,3,0,3,STRIKE,6,0,0,58,0,16,7,5,1
58,880,3,1,2,DEFEND,0,0,5,58,0,12,7,0,1
58,880,3,2,1,DEFEND,0,0,5,58,5,12,7,0,1
58,880,4,0,3,STRIKE,6,0,0,58,0,12,12,0,0
58,880,4,1,2,BASH,8,2,0,58,0,6,12,0,0
65,881,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
65,881,1,1,2,BASH,8,2,0,72,5,40,12,0,0
65,881,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
65,881,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
65,881,2,2,1,STRIKE,6,0,0,65,0,20,0,0,1
65,881,3,0,3,BASH,8,2,0,65,0,11,11,5,0
65,881,3,1,1,STRIKE,6,0,0,65,0,8,11,0,2
59,882,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,882,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,882,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,882,2,0,3,BASH,8,2,0,70,0,34,0,6,0
59,882,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
59,882,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
59,882,3,1,2,STRIKE,6,0,0,70,5,23,16,0,1
59,882,3,2,1,STRIKE,6,0,0,70,5,14,16,0,1
59,882,4,0,3,STRIKE,6,0,0,59,0,5,0,6,0
59,882,4,1,2,STRIKE,6,0,0,59,0,5,0,0,0
58,883,1,0,3,BASH,8,2,0,72,0,40,12,0,0
58,883,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
58,883,2,0,3,STRIKE,6,0,0,60,0,23,7,5,1
58,883,2,1,2,DEFEND,0,0,5,60,0,19,7,0,1
58,883,2,2,1,STRIKE,6,0,0,60,5,19,7,0,1
58,883,3,0,3,STRIKE,6,0,0,58,0,10,12,0,0
58,883,3,1,2,STRIKE,6,0,0,58,0,4,12,0,0
59,884,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,884,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,884,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,884,2,0,3,DEFEND,0,0,5,70,0,34,7,5,0
59,884,2,1,2,DEFEND,0,0,5,70,5,34,7,5,0
59,884,2,2,1,STRIKE,6,0,0,70,10,34,7,5,0
59,884,3,0,3,BASH,8,2,0,70,0,33,0,6,0
59,884,3,1,1,STRIKE,6,0,0,70,0,31,0,0,2
59,884,4,0,3,STRIKE,6,0,0,70,0,22,16,0,1
59,884,4,1,2,STRIKE,6,0,0,70,0,13,16,0,1
59,884,4,2,1,DEFEND,0,0,5,70,0,4,16,0,1
59,884,5,0,3,BASH,8,2,0,59,0,4,0,6,0
59,884,5,1,1,STRIKE,6,0,0,59,0,2,0,0,2
65,885,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
65,885,1,1,2,BASH,8,2,0,72,5,40,12,0,0
65,885,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
65,885,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
65,885,2,2,1,STRIKE,6,0,0,65,0,20,0,0,1
65,885,3,0,3,BASH,8,2,0,65,0,11,11,5,0
65,885,3,1,1,STRIKE,6,0,0,65,0,8,11,0,2
56,886,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
56,886,1,1,2,BASH,8,2,0,72,5,40,12,0,0
56,886,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
56,886,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
56,886,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
56,886,3,0,3,STRIKE,6,0,0,63,0,19,12,0,0
56,886,3,1,2,DEFEND,0,0,5,63,0,13,12,0,0
56,886,3,2,1,STRIKE,6,0,0,63,5,13,12,0,0
56,886,4,0,3,STRIKE,6,0,0,56,0,7,0,6,0
56,886,4,1,2,STRIKE,6,0,0,56,0,7,0,0,0
56,886,4,2,1,DEFEND,0,0,5,56,0,1,0,0,0
56,886,5,0,3,STRIKE,6,0,0,56,0,1,11,5,0
60,887,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,887,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,887,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,887,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,887,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,887,3,0,3,STRIKE,6,0,0,60,0,11,16,0,0
60,887,3,1,2,BASH,8,2,0,60,0,5,16,0,0
59,888,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,888,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,888,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,888,2,0,3,BASH,8,2,0,70,0,34,0,6,0
59,888,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
59,888,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
59,888,3,1,2,STRIKE,6,0,0,70,5,23,16,0,1
59,888,3,2,1,STRIKE,6,0,0,70,5,14,16,0,1
59,888,4,0,3,STRIKE,6,0,0,59,0,5,0,6,0
59,888,4,1,2,STRIKE,6,0,0,59,0,5,0,0,0
64,889,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,889,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,889,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,889,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,889,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,889,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
64,889,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
64,889,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
64,889,4,0,3,BASH,8,2,0,64,0,14,0,6,0
64,889,4,1,1,STRIKE,6,0,0,64,0,12,0,0,2
64,889,5,0,3,BASH,8,2,0,64,0,3,15,5,1
49,890,1,0,3,BASH,8,2,0,72,0,40,12,0,0
49,890,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
49,890,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
49,890,2,1,2,DEFEND,0,0,5,60,0,20,0,0,1
49,890,2,2,1,DEFEND,0,0,5,60,5,20,0,0,1
49,890,3,0,3,DEFEND,0,0,5,60,0,20,16,0,0
49,890,3,1,2,STRIKE,6,0,0,60,5,20,16,0,0
49,890,3,2,1,STRIKE,6,0,0,60,5,14,16,0,0
49,890,4,0,3,BASH,8,2,0,49,0,8,0,6,0
49,890,4,1,1,STRIKE,6,0,0,49,0,6,0,0,2
62,891,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
62,891,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
62,891,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
62,891,2,0,3,BASH,8,2,0,70,0,34,7,5,0
62,891,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
62,891,3,0,3,STRIKE,6,0,0,68,0,31,0,6,1
62,891,3,1,2,STRIKE,6,0,0,68,0,28,0,0,1
62,891,3,2,1,DEFEND,0,0,5,68,0,19,0,0,1
62,891,4,0,3,STRIKE,6,0,0,68,0,19,11,5,0
62,891,4,1,2,STRIKE,6,0,0,68,0,18,11,0,0
62,891,4,2,1,DEFEND,0,0,5,68,0,12,11,0,0
62,891,5,0,3,STRIKE,6,0,0,62,0,12,16,0,0
62,891,5,1,2,STRIKE,6,0,0,62,0,6,16,0,0
57,892,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
57,892,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
57,892,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
57,892,2,0,3,BASH,8,2,0,70,0,34,7,5,0
57,892,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
57,892,3,0,3,STRIKE,6,0,0,68,0,31,0,6,1
57,892,3,1,2,STRIKE,6,0,0,68,0,28,0,0,1
57,892,3,2,1,DEFEND,0,0,5,68,0,19,0,0,1
57,892,4,0,3,STRIKE,6,0,0,68,0,19,16,0,0
57,892,4,1,2,DEFEND,0,0,5,68,0,13,16,0,0
57,892,4,2,1,STRIKE,6,0,0,68,5,13,16,0,0
57,892,5,0,3,STRIKE,6,0,0,57,0,7,0,6,0
57,892,5,1,2,BASH,8,2,0,57,0,7,0,0,0
58,893,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
58,893,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
58,893,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
58,893,2,0,3,BASH,8,2,0,70,0,34,0,6,0
58,893,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
58,893,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
58,893,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
58,893,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
58,893,4,0,3,STRIKE,6,0,0,69,0,19,16,0,0
58,893,4,1,2,DEFEND,0,0,5,69,0,13,16,0,0
58,893,4,2,1,STRIKE,6,0,0,69,5,13,16,0,0
58,893,5,0,3,STRIKE,6,0,0,58,0,7,11,5,0
58,893,5,1,2,STRIKE,6,0,0,58,0,6,11,0,0
64,894,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,894,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,894,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,894,2,0,3,STRIKE,6,0,0,70,0,34,0,6,0
64,894,2,1,2,STRIKE,6,0,0,70,0,34,0,0,0
64,894,2,2,1,STRIKE,6,0,0,70,0,28,0,0,0
64,894,3,0,3,DEFEND,0,0,5,70,0,22,11,5,0
64,894,3,1,2,DEFEND,0,0,5,70,5,22,11,5,0
64,894,3,2,1,DEFEND,0,0,5,70,10,22,11,5,0
64,894,4,0,3,DEFEND,0,0,5,70,0,22,11,5,0
64,894,4,1,2,STRIKE,6,0,0,70,5,22,11,5,0
64,894,4,2,1,STRIKE,6,0,0,70,5,21,11,0,0
64,894,5,0,3,STRIKE,6,0,0,64,0,15,0,6,0
64,894,5,1,2,STRIKE,6,0,0,64,0,15,0,0,0
64,894,5,2,1,STRIKE,6,0,0,64,0,9,0,0,0
64,894,6,0,3,BASH,8,2,0,64,0,3,15,5,0
59,895,1,0,3,BASH,8,2,0,72,0,40,12,0,0
59,895,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
59,895,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
59,895,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
59,895,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
59,895,3,0,3,DEFEND,0,0,5,60,0,11,11,5,0
59,895,3,1,2,DEFEND,0,0,5,60,5,11,11,5,0
59,895,3,2,1,STRIKE,6,0,0,60,10,11,11,5,0
59,895,4,0,3,BASH,8,2,0,59,0,10,0,6,0
59,895,4,1,1,STRIKE,6,0,0,59,0,8,0,0,2
56,896,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
56,896,1,1,2,BASH,8,2,0,72,5,40,12,0,0
56,896,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
56,896,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
56,896,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
56,896,3,0,3,DEFEND,0,0,5,63,0,19,7,5,0
56,896,3,1,2,DEFEND,0,0,5,63,5,19,7,5,0
56,896,3,2,1,STRIKE,6,0,0,63,10,19,7,5,0
56,896,4,0,3,STRIKE,6,0,0,63,0,18,12,0,0
56,896,4,1,2,STRIKE,6,0,0,63,0,12,12,0,0
56,896,4,2,1,DEFEND,0,0,5,63,0,6,12,0,0
56,896,5,0,3,BASH,8,2,0,56,0,6,0,6,0
56,896,5,1,1,STRIKE,6,0,0,56,0,4,0,0,2
51,897,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
51,897,1,1,2,BASH,8,2,0,72,5,40,12,0,0
51,897,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
51,897,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
51,897,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
51,897,3,0,3,DEFEND,0,0,5,63,0,19,7,5,0
51,897,3,1,2,DEFEND,0,0,5,63,5,19,7,5,0
51,897,3,2,1,DEFEND,0,0,5,63,10,19,7,5,0
51,897,4,0,3,STRIKE,6,0,0,63,0,19,12,0,0
51,897,4,1,2,STRIKE,6,0,0,63,0,13,12,0,0
51,897,4,2,1,STRIKE,6,0,0,63,0,7,12,0,0
51,897,5,0,3,STRIKE,6,0,0,51,0,1,0,6,0
51,897,5,1,2,STRIKE,6,0,0,51,0,1,0,0,0
62,898,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
62,898,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
62,898,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
62,898,2,0,3,BASH,8,2,0,70,0,34,7,5,0
62,898,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
62,898,3,0,3,STRIKE,6,0,0,68,0,31,0,6,1
62,898,3,1,2,STRIKE,6,0,0,68,0,28,0,0,1
62,898,3,2,1,DEFEND,0,0,5,68,0,19,0,0,1
62,898,4,0,3,STRIKE,6,0,0,68,0,19,11,5,0
62,898,4,1,2,STRIKE,6,0,0,68,0,18,11,0,0
62,898,4,2,1,DEFEND,0,0,5,68,0,12,11,0,0
62,898,5,0,3,BASH,8,2,0,62,0,12,0,6,0
62,898,5,1,1,STRIKE,6,0,0,62,0,10,0,0,2
62,898,6,0,3,STRIKE,6,0,0,62,0,1,20,0,1
64,899,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,899,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,899,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,899,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,899,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,899,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
64,899,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
64,899,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
64,899,4,0,3,STRIKE,6,0,0,64,0,14,0,6,0
64,899,4,1,2,STRIKE,6,0,0,64,0,14,0,0,0
64,899,4,2,1,STRIKE,6,0,0,64,0,8,0,0,0
64,899,5,0,3,STRIKE,6,0,0,64,0,2,20,0,0
63,900,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
63,900,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
63,900,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
63,900,2,0,3,BASH,8,2,0,70,0,34,0,6,0
63,900,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
63,900,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
63,900,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
63,900,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
63,900,4,0,3,STRIKE,6,0,0,69,0,19,11,5,0
63,900,4,1,2,STRIKE,6,0,0,69,0,18,11,0,0
63,900,4,2,1,DEFEND,0,0,5,69,0,12,11,0,0
63,900,5,0,3,STRIKE,6,0,0,63,0,12,16,0,0
63,900,5,1,2,BASH,8,2,0,63,0,6,16,0,0
69,901,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
69,901,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
69,901,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
69,901,2,0,3,BASH,8,2,0,70,0,34,0,6,0
69,901,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
69,901,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
69,901,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
69,901,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
69,901,4,0,3,STRIKE,6,0,0,69,0,19,0,6,0
69,901,4,1,2,STRIKE,6,0,0,69,0,19,0,0,0
69,901,4,2,1,STRIKE,6,0,0,69,0,13,0,0,0
69,901,5,0,3,STRIKE,6,0,0,69,0,7,20,0,0
69,901,5,1,2,STRIKE,6,0,0,69,0,1,20,0,0
60,902,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,902,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,902,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,902,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,902,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,902,3,0,3,STRIKE,6,0,0,60,0,11,16,0,0
60,902,3,1,2,STRIKE,6,0,0,60,0,5,16,0,0
61,903,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,903,1,1,2,BASH,8,2,0,72,5,40,12,0,0
61,903,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
61,903,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
61,903,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
61,903,3,0,3,DEFEND,0,0,5,63,0,19,7,5,0
61,903,3,1,2,STRIKE,6,0,0,63,5,19,7,5,0
61,903,3,2,1,STRIKE,6,0,0,63,5,18,7,0,0
61,903,4,0,3,BASH,8,2,0,61,0,12,0,6,0
61,903,4,1,1,STRIKE,6,0,0,61,0,10,0,0,2
61,903,5,0,3,BASH,8,2,0,61,0,1,11,5,1
59,904,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,904,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,904,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,904,2,0,3,BASH,8,2,0,70,0,34,0,6,0
59,904,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
59,904,3,0,3,STRIKE,6,0,0,70,0,23,11,5,1
59,904,3,1,2,STRIKE,6,0,0,70,0,19,11,0,1
59,904,3,2,1,STRIKE,6,0,0,70,0,10,11,0,1
59,904,4,0,3,STRIKE,6,0,0,59,0,1,0,6,0
59,904,4,1,2,DEFEND,0,0,5,59,0,1,0,0,0
59,904,4,2,1,DEFEND,0,0,5,59,5,1,0,0,0
59,904,5,0,3,STRIKE,6,0,0,59,0,1,20,0,0
68,905,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,905,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,905,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,905,2,0,3,BASH,8,2,0,70,0,34,7,5,0
68,905,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
68,905,3,0,3,BASH,8,2,0,68,0,31,0,6,1
68,905,3,1,1,STRIKE,6,0,0,68,0,25,0,0,3
68,905,4,0,3,DEFEND,0,0,5,68,0,16,11,5,2
68,905,4,1,2,DEFEND,0,0,5,68,5,16,11,5,2
68,905,4,2,1,DEFEND,0,0,5,68,10,16,11,5,2
68,905,5,0,3,STRIKE,6,0,0,68,0,16,11,5,1
68,905,5,1,2,STRIKE,6,0,0,68,0,12,11,0,1
68,905,5,2,1,STRIKE,6,0,0,68,0,3,11,0,1
65,906,1,0,3,BASH,8,2,0,72,0,40,12,0,0
65,906,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
65,906,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
65,906,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
65,906,2,2,1,STRIKE,6,0,0,65,0,20,0,0,1
65,906,3,0,3,STRIKE,6,0,0,65,0,11,16,0,0
65,906,3,1,2,STRIKE,6,0,0,65,0,5,16,0,0
66,907,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
66,907,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
66,907,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
66,907,2,0,3,BASH,8,2,0,70,0,34,7,5,0
